run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,198,978,0.36880183088056995,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,199,1031,0.3669578217261671,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,200,983,0.36512303261753626,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,201,976,0.3632974174544486,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,202,1028,0.3614809303671764,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,203,917,0.3596735257153405,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,204,983,0.3578751580867638,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,205,1042,0.35608578229633,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,206,1054,0.3543053533848483,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,207,882,0.35253382661792404,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,208,984,0.3507711574848344,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,209,1029,0.34901730169741024,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,210,977,0.3472722151889232,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,211,925,0.3455358541129786,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,212,828,0.3438081748424137,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,213,995,0.3420891339682016,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,214,1051,0.3403786882983606,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,215,815,0.3386767948568688,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,216,836,0.33698341088258443,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,217,1023,0.3352984938281715,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,218,872,0.33362200135903064,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,219,805,0.33195389135223546,0.1,0.95
